season_id,team_id_home,team_abbreviation_home,team_name_home,game_id,game_date,matchup_home,pts_home,plus_minus_home,team_id_away,team_abbreviation_away,team_name_away,matchup_away,pts_away,plus_minus_away,season_type
22021,1610612740,NOP,New Orleans Pelicans,0022100886,2022-02-17T00:00:00Z,NOP vs. DAL,118,-7,1610612742,DAL,Dallas Mavericks,DAL @ NOP,125,7,Regular Season
22021,1610612766,CHA,Charlotte Hornets,0022100885,2022-02-17T00:00:00Z,CHA vs. MIA,107,-4,1610612748,MIA,Miami Heat,MIA @ CHA,111,4,Regular Season
22021,1610612749,MIL,Milwaukee Bucks,0022100887,2022-02-17T00:00:00Z,MIL vs. PHI,120,-3,1610612755,PHI,Philadelphia 76ers,PHI @ MIL,123,3,Regular Season
22021,1610612746,LAC,LA Clippers,0022100888,2022-02-17T00:00:00Z,LAC vs. HOU,142,31,1610612745,HOU,Houston Rockets,HOU @ LAC,111,-31,Regular Season
22021,1610612751,BKN,Brooklyn Nets,0022100464,2022-02-17T00:00:00Z,BKN vs. WAS,103,-14,1610612764,WAS,Washington Wizards,WAS @ BKN,117,14,Regular Season
22021,1610612758,SAC,Sacramento Kings,0022100895,2022-02-24T00:00:00Z,SAC vs. DEN,110,-18,1610612743,DEN,Denver Nuggets,DEN @ SAC,128,18,Regular Season
22021,1610612751,BKN,Brooklyn Nets,0022100890,2022-02-24T00:00:00Z,BKN vs. BOS,106,-23,1610612738,BOS,Boston Celtics,BOS @ BKN,129,23,Regular Season
22021,1610612757,POR,Portland Trail Blazers,0022100894,2022-02-24T00:00:00Z,POR vs. GSW,95,-37,1610612744,GSW,Golden State Warriors,GSW @ POR,132,37,Regular Season
22021,1610612765,DET,Detroit Pistons,0022100889,2022-02-24T00:00:00Z,DET vs. CLE,106,3,1610612739,CLE,Cleveland Cavaliers,CLE @ DET,103,-3,Regular Season
22021,1610612741,CHI,Chicago Bulls,0022100891,2022-02-24T00:00:00Z,CHI vs. ATL,112,4,1610612737,ATL,Atlanta Hawks,ATL @ CHI,108,-4,Regular Season
22021,1610612750,MIN,Minnesota Timberwolves,0022100892,2022-02-24T00:00:00Z,MIN vs. MEM,119,5,1610612763,MEM,Memphis Grizzlies,MEM @ MIN,114,-5,Regular Season
22021,1610612760,OKC,Oklahoma City Thunder,0022100893,2022-02-24T00:00:00Z,OKC vs. PHX,104,-20,1610612756,PHX,Phoenix Suns,PHX @ OKC,124,20,Regular Season
22021,1610612766,CHA,Charlotte Hornets,0022100896,2022-02-25T00:00:00Z,CHA vs. TOR,125,32,1610612761,TOR,Toronto Raptors,TOR @ CHA,93,-32,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100902,2022-02-25T00:00:00Z,PHX vs. NOP,102,-15,1610612740,NOP,New Orleans Pelicans,NOP @ PHX,117,15,Regular Season
22021,1610612747,LAL,Los Angeles Lakers,0022100904,2022-02-25T00:00:00Z,LAL vs. LAC,102,-3,1610612746,LAC,LA Clippers,LAC @ LAL,105,3,Regular Season
22021,1610612753,ORL,Orlando Magic,0022100898,2022-02-25T00:00:00Z,ORL vs. HOU,119,8,1610612745,HOU,Houston Rockets,HOU @ ORL,111,-8,Regular Season
22021,1610612764,WAS,Washington Wizards,0022100899,2022-02-25T00:00:00Z,WAS vs. SAS,153,-4,1610612759,SAS,San Antonio Spurs,SAS @ WAS,157,4,Regular Season
22021,1610612752,NYK,New York Knicks,0022100900,2022-02-25T00:00:00Z,NYK vs. MIA,100,-15,1610612748,MIA,Miami Heat,MIA @ NYK,115,15,Regular Season
22021,1610612750,MIN,Minnesota Timberwolves,0022100901,2022-02-25T00:00:00Z,MIN vs. PHI,102,-31,1610612755,PHI,Philadelphia 76ers,PHI @ MIN,133,31,Regular Season
22021,1610612754,IND,Indiana Pacers,0022100897,2022-02-25T00:00:00Z,IND vs. OKC,125,-4,1610612760,OKC,Oklahoma City Thunder,OKC @ IND,129,4,Regular Season
22021,1610612762,UTA,Utah Jazz,0022100903,2022-02-25T00:00:00Z,UTA vs. DAL,114,5,1610612742,DAL,Dallas Mavericks,DAL @ UTA,109,-5,Regular Season
22021,1610612748,MIA,Miami Heat,0022100908,2022-02-26T00:00:00Z,MIA vs. SAS,133,4,1610612759,SAS,San Antonio Spurs,SAS @ MIA,129,-4,Regular Season
22021,1610612741,CHI,Chicago Bulls,0022100909,2022-02-26T00:00:00Z,CHI vs. MEM,110,-6,1610612763,MEM,Memphis Grizzlies,MEM @ CHI,116,6,Regular Season
22021,1610612749,MIL,Milwaukee Bucks,0022100910,2022-02-26T00:00:00Z,MIL vs. BKN,123,-3,1610612751,BKN,Brooklyn Nets,BKN @ MIL,126,3,Regular Season
22021,1610612737,ATL,Atlanta Hawks,0022100906,2022-02-26T00:00:00Z,ATL vs. TOR,127,27,1610612761,TOR,Toronto Raptors,TOR @ ATL,100,-27,Regular Season
22021,1610612739,CLE,Cleveland Cavaliers,0022100907,2022-02-26T00:00:00Z,CLE vs. WAS,92,6,1610612764,WAS,Washington Wizards,WAS @ CLE,86,-6,Regular Season
22021,1610612743,DEN,Denver Nuggets,0022100911,2022-02-26T00:00:00Z,DEN vs. SAC,115,5,1610612758,SAC,Sacramento Kings,SAC @ DEN,110,-5,Regular Season
22021,1610612765,DET,Detroit Pistons,0022100905,2022-02-26T00:00:00Z,DET vs. BOS,104,-9,1610612738,BOS,Boston Celtics,BOS @ DET,113,9,Regular Season
22021,1610612744,GSW,Golden State Warriors,0022100917,2022-02-27T00:00:00Z,GSW vs. DAL,101,-6,1610612742,DAL,Dallas Mavericks,DAL @ GSW,107,6,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100913,2022-02-27T00:00:00Z,PHX vs. UTA,114,-4,1610612762,UTA,Utah Jazz,UTA @ PHX,118,4,Regular Season
22021,1610612757,POR,Portland Trail Blazers,0022100918,2022-02-27T00:00:00Z,POR vs. DEN,92,-32,1610612743,DEN,Denver Nuggets,DEN @ POR,124,32,Regular Season
22021,1610612754,IND,Indiana Pacers,0022100914,2022-02-27T00:00:00Z,IND vs. BOS,128,21,1610612738,BOS,Boston Celtics,BOS @ IND,107,-21,Regular Season
22021,1610612752,NYK,New York Knicks,0022100912,2022-02-27T00:00:00Z,NYK vs. PHI,109,-16,1610612755,PHI,Philadelphia 76ers,PHI @ NYK,125,16,Regular Season
22021,1610612747,LAL,Los Angeles Lakers,0022100919,2022-02-27T00:00:00Z,LAL vs. NOP,95,-28,1610612740,NOP,New Orleans Pelicans,NOP @ LAL,123,28,Regular Season
22021,1610612766,CHA,Charlotte Hornets,0022100915,2022-02-27T00:00:00Z,CHA vs. DET,126,-1,1610612765,DET,Detroit Pistons,DET @ CHA,127,1,Regular Season
22021,1610612745,HOU,Houston Rockets,0022100916,2022-02-27T00:00:00Z,HOU vs. LAC,98,-1,1610612746,LAC,LA Clippers,LAC @ HOU,99,1,Regular Season
22021,1610612739,CLE,Cleveland Cavaliers,0022100920,2022-02-28T00:00:00Z,CLE vs. MIN,122,-5,1610612750,MIN,Minnesota Timberwolves,MIN @ CLE,127,5,Regular Season
22021,1610612763,MEM,Memphis Grizzlies,0022100923,2022-02-28T00:00:00Z,MEM vs. SAS,118,13,1610612759,SAS,San Antonio Spurs,SAS @ MEM,105,-13,Regular Season
22021,1610612753,ORL,Orlando Magic,0022100921,2022-02-28T00:00:00Z,ORL vs. IND,119,16,1610612754,IND,Indiana Pacers,IND @ ORL,103,-16,Regular Season
22021,1610612749,MIL,Milwaukee Bucks,0022100924,2022-02-28T00:00:00Z,MIL vs. CHA,130,24,1610612766,CHA,Charlotte Hornets,CHA @ MIL,106,-24,Regular Season
22021,1610612760,OKC,Oklahoma City Thunder,0022100925,2022-02-28T00:00:00Z,OKC vs. SAC,110,-21,1610612758,SAC,Sacramento Kings,SAC @ OKC,131,21,Regular Season
22021,1610612748,MIA,Miami Heat,0022100922,2022-02-28T00:00:00Z,MIA vs. CHI,112,13,1610612741,CHI,Chicago Bulls,CHI @ MIA,99,-13,Regular Season
22021,1610612751,BKN,Brooklyn Nets,0022100726,2022-02-28T00:00:00Z,BKN vs. TOR,97,-36,1610612761,TOR,Toronto Raptors,TOR @ BKN,133,36,Regular Season
22021,1610612738,BOS,Boston Celtics,0022100927,2022-03-01T00:00:00Z,BOS vs. ATL,107,9,1610612737,ATL,Atlanta Hawks,ATL @ BOS,98,-9,Regular Season
22021,1610612761,TOR,Toronto Raptors,0022100928,2022-03-01T00:00:00Z,TOR vs. BKN,109,1,1610612751,BKN,Brooklyn Nets,BKN @ TOR,108,-1,Regular Season
22021,1610612764,WAS,Washington Wizards,0022100926,2022-03-01T00:00:00Z,WAS vs. DET,116,3,1610612765,DET,Detroit Pistons,DET @ WAS,113,-3,Regular Season
22021,1610612747,LAL,Los Angeles Lakers,0022100931,2022-03-01T00:00:00Z,LAL vs. DAL,104,-5,1610612742,DAL,Dallas Mavericks,DAL @ LAL,109,5,Regular Season
22021,1610612745,HOU,Houston Rockets,0022100929,2022-03-01T00:00:00Z,HOU vs. LAC,100,-13,1610612746,LAC,LA Clippers,LAC @ HOU,113,13,Regular Season
22021,1610612750,MIN,Minnesota Timberwolves,0022100930,2022-03-01T00:00:00Z,MIN vs. GSW,129,15,1610612744,GSW,Golden State Warriors,GSW @ MIN,114,-15,Regular Season
22021,1610612755,PHI,Philadelphia 76ers,0022100934,2022-03-02T00:00:00Z,PHI vs. NYK,123,15,1610612752,NYK,New York Knicks,NYK @ PHI,108,-15,Regular Season
22021,1610612749,MIL,Milwaukee Bucks,0022100936,2022-03-02T00:00:00Z,MIL vs. MIA,120,1,1610612748,MIA,Miami Heat,MIA @ MIL,119,-1,Regular Season
22021,1610612753,ORL,Orlando Magic,0022100933,2022-03-02T00:00:00Z,ORL vs. IND,114,-8,1610612754,IND,Indiana Pacers,IND @ ORL,122,8,Regular Season
22021,1610612745,HOU,Houston Rockets,0022100935,2022-03-02T00:00:00Z,HOU vs. UTA,127,-5,1610612762,UTA,Utah Jazz,UTA @ HOU,132,5,Regular Season
22021,1610612740,NOP,New Orleans Pelicans,0022100937,2022-03-02T00:00:00Z,NOP vs. SAC,125,30,1610612758,SAC,Sacramento Kings,SAC @ NOP,95,-30,Regular Season
22021,1610612743,DEN,Denver Nuggets,0022100938,2022-03-02T00:00:00Z,DEN vs. OKC,107,-12,1610612760,OKC,Oklahoma City Thunder,OKC @ DEN,119,12,Regular Season
22021,1610612739,CLE,Cleveland Cavaliers,0022100932,2022-03-02T00:00:00Z,CLE vs. CHA,98,-21,1610612766,CHA,Charlotte Hornets,CHA @ CLE,119,21,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100939,2022-03-02T00:00:00Z,PHX vs. POR,120,30,1610612757,POR,Portland Trail Blazers,POR @ PHX,90,-30,Regular Season
22021,1610612761,TOR,Toronto Raptors,0022100942,2022-03-03T00:00:00Z,TOR vs. DET,106,-2,1610612765,DET,Detroit Pistons,DET @ TOR,108,2,Regular Season
22021,1610612751,BKN,Brooklyn Nets,0022100941,2022-03-03T00:00:00Z,BKN vs. MIA,107,-6,1610612748,MIA,Miami Heat,MIA @ BKN,113,6,Regular Season
22021,1610612742,DAL,Dallas Mavericks,0022100943,2022-03-03T00:00:00Z,DAL vs. GSW,122,9,1610612744,GSW,Golden State Warriors,GSW @ DAL,113,-9,Regular Season
22021,1610612759,SAS,San Antonio Spurs,0022100944,2022-03-03T00:00:00Z,SAS vs. SAC,112,-3,1610612758,SAC,Sacramento Kings,SAC @ SAS,115,3,Regular Season
22021,1610612738,BOS,Boston Celtics,0022100940,2022-03-03T00:00:00Z,BOS vs. MEM,120,13,1610612763,MEM,Memphis Grizzlies,MEM @ BOS,107,-13,Regular Season
22021,1610612737,ATL,Atlanta Hawks,0022100710,2022-03-03T00:00:00Z,ATL vs. CHI,130,6,1610612741,CHI,Chicago Bulls,CHI @ ATL,124,-6,Regular Season
22021,1610612746,LAC,LA Clippers,0022100945,2022-03-03T00:00:00Z,LAC vs. LAL,132,21,1610612747,LAL,Los Angeles Lakers,LAL @ LAC,111,-21,Regular Season
22021,1610612741,CHI,Chicago Bulls,0022100949,2022-03-04T00:00:00Z,CHI vs. MIL,112,-6,1610612749,MIL,Milwaukee Bucks,MIL @ CHI,118,6,Regular Season
22021,1610612760,OKC,Oklahoma City Thunder,0022100951,2022-03-04T00:00:00Z,OKC vs. MIN,101,-37,1610612750,MIN,Minnesota Timberwolves,MIN @ OKC,138,37,Regular Season
22021,1610612743,DEN,Denver Nuggets,0022100952,2022-03-04T00:00:00Z,DEN vs. HOU,116,15,1610612745,HOU,Houston Rockets,HOU @ DEN,101,-15,Regular Season
22021,1610612761,TOR,Toronto Raptors,0022100458,2022-03-04T00:00:00Z,TOR vs. ORL,97,-6,1610612753,ORL,Orlando Magic,ORL @ TOR,103,6,Regular Season
22021,1610612765,DET,Detroit Pistons,0022100946,2022-03-04T00:00:00Z,DET vs. IND,111,5,1610612754,IND,Indiana Pacers,IND @ DET,106,-5,Regular Season
22021,1610612764,WAS,Washington Wizards,0022100948,2022-03-04T00:00:00Z,WAS vs. ATL,114,-3,1610612737,ATL,Atlanta Hawks,ATL @ WAS,117,3,Regular Season
22021,1610612755,PHI,Philadelphia 76ers,0022100947,2022-03-04T00:00:00Z,PHI vs. CLE,125,6,1610612739,CLE,Cleveland Cavaliers,CLE @ PHI,119,-6,Regular Season
22021,1610612740,NOP,New Orleans Pelicans,0022100950,2022-03-04T00:00:00Z,NOP vs. UTA,124,34,1610612762,UTA,Utah Jazz,UTA @ NOP,90,-34,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022100953,2022-03-04T00:00:00Z,PHX vs. NYK,115,1,1610612752,NYK,New York Knicks,NYK @ PHX,114,-1,Regular Season
22021,1610612750,MIN,Minnesota Timberwolves,0022100958,2022-03-05T00:00:00Z,MIN vs. POR,135,14,1610612757,POR,Portland Trail Blazers,POR @ MIN,121,-14,Regular Season
22021,1610612766,CHA,Charlotte Hornets,0022100955,2022-03-05T00:00:00Z,CHA vs. SAS,123,6,1610612759,SAS,San Antonio Spurs,SAS @ CHA,117,-6,Regular Season
22021,1610612742,DAL,Dallas Mavericks,0022100954,2022-03-05T00:00:00Z,DAL vs. SAC,114,1,1610612758,SAC,Sacramento Kings,SAC @ DAL,113,-1,Regular Season
22021,1610612747,LAL,Los Angeles Lakers,0022100959,2022-03-05T00:00:00Z,LAL vs. GSW,124,8,1610612744,GSW,Golden State Warriors,GSW @ LAL,116,-8,Regular Season
22021,1610612748,MIA,Miami Heat,0022100956,2022-03-05T00:00:00Z,MIA vs. PHI,99,17,1610612755,PHI,Philadelphia 76ers,PHI @ MIA,82,-17,Regular Season
22021,1610612763,MEM,Memphis Grizzlies,0022100957,2022-03-05T00:00:00Z,MEM vs. ORL,124,28,1610612753,ORL,Orlando Magic,ORL @ MEM,96,-28,Regular Season
22021,1610612743,DEN,Denver Nuggets,0022100967,2022-03-06T00:00:00Z,DEN vs. NOP,138,8,1610612740,NOP,New Orleans Pelicans,NOP @ DEN,130,-8,Regular Season
22021,1610612746,LAC,LA Clippers,0022100966,2022-03-06T00:00:00Z,LAC vs. NYK,93,-23,1610612752,NYK,New York Knicks,NYK @ LAC,116,23,Regular Season
22021,1610612738,BOS,Boston Celtics,0022100960,2022-03-06T00:00:00Z,BOS vs. BKN,126,6,1610612751,BKN,Brooklyn Nets,BKN @ BOS,120,-6,Regular Season
22021,1610612739,CLE,Cleveland Cavaliers,0022100962,2022-03-06T00:00:00Z,CLE vs. TOR,104,8,1610612761,TOR,Toronto Raptors,TOR @ CLE,96,-8,Regular Season
22021,1610612745,HOU,Houston Rockets,0022100964,2022-03-06T00:00:00Z,HOU vs. MEM,123,11,1610612763,MEM,Memphis Grizzlies,MEM @ HOU,112,-11,Regular Season
22021,1610612749,MIL,Milwaukee Bucks,0022100961,2022-03-06T00:00:00Z,MIL vs. PHX,132,10,1610612756,PHX,Phoenix Suns,PHX @ MIL,122,-10,Regular Season
22021,1610612764,WAS,Washington Wizards,0022100963,2022-03-06T00:00:00Z,WAS vs. IND,133,10,1610612754,IND,Indiana Pacers,IND @ WAS,123,-10,Regular Season
22021,1610612760,OKC,Oklahoma City Thunder,0022100965,2022-03-06T00:00:00Z,OKC vs. UTA,103,-13,1610612762,UTA,Utah Jazz,UTA @ OKC,116,13,Regular Season
22021,1610612765,DET,Detroit Pistons,0022100968,2022-03-07T00:00:00Z,DET vs. ATL,113,3,1610612737,ATL,Atlanta Hawks,ATL @ DET,110,-3,Regular Season
22021,1610612743,DEN,Denver Nuggets,0022100528,2022-03-07T00:00:00Z,DEN vs. GSW,131,7,1610612744,GSW,Golden State Warriors,GSW @ DEN,124,-7,Regular Season
22021,1610612750,MIN,Minnesota Timberwolves,0022100971,2022-03-07T00:00:00Z,MIN vs. POR,124,43,1610612757,POR,Portland Trail Blazers,POR @ MIN,81,-43,Regular Season
22021,1610612759,SAS,San Antonio Spurs,0022100973,2022-03-07T00:00:00Z,SAS vs. LAL,117,7,1610612747,LAL,Los Angeles Lakers,LAL @ SAS,110,-7,Regular Season
22021,1610612755,PHI,Philadelphia 76ers,0022100969,2022-03-07T00:00:00Z,PHI vs. CHI,121,15,1610612741,CHI,Chicago Bulls,CHI @ PHI,106,-15,Regular Season
22021,1610612748,MIA,Miami Heat,0022100970,2022-03-07T00:00:00Z,MIA vs. HOU,123,17,1610612745,HOU,Houston Rockets,HOU @ MIA,106,-17,Regular Season
22021,1610612742,DAL,Dallas Mavericks,0022100972,2022-03-07T00:00:00Z,DAL vs. UTA,111,8,1610612762,UTA,Utah Jazz,UTA @ DAL,103,-8,Regular Season
22021,1610612758,SAC,Sacramento Kings,0022100974,2022-03-07T00:00:00Z,SAC vs. NYK,115,-16,1610612752,NYK,New York Knicks,NYK @ SAC,131,16,Regular Season
22021,1610612766,CHA,Charlotte Hornets,0022100975,2022-03-08T00:00:00Z,CHA vs. BKN,121,-11,1610612751,BKN,Brooklyn Nets,BKN @ CHA,132,11,Regular Season
22021,1610612753,ORL,Orlando Magic,0022100977,2022-03-08T00:00:00Z,ORL vs. PHX,99,-3,1610612756,PHX,Phoenix Suns,PHX @ ORL,102,3,Regular Season
22021,1610612763,MEM,Memphis Grizzlies,0022100978,2022-03-08T00:00:00Z,MEM vs. NOP,132,21,1610612740,NOP,New Orleans Pelicans,NOP @ MEM,111,-21,Regular Season
22021,1610612760,OKC,Oklahoma City Thunder,0022100979,2022-03-08T00:00:00Z,OKC vs. MIL,115,-27,1610612749,MIL,Milwaukee Bucks,MIL @ OKC,142,27,Regular Season
22021,1610612744,GSW,Golden State Warriors,0022100980,2022-03-08T00:00:00Z,GSW vs. LAC,112,15,1610612746,LAC,LA Clippers,LAC @ GSW,97,-15,Regular Season
22021,1610612754,IND,Indiana Pacers,0022100976,2022-03-08T00:00:00Z,IND vs. CLE,124,-3,1610612739,CLE,Cleveland Cavaliers,CLE @ IND,127,3,Regular Season
22021,1610612746,LAC,LA Clippers,0022100992,2022-03-09T00:00:00Z,LAC vs. WAS,115,6,1610612764,WAS,Washington Wizards,WAS @ LAC,109,-6,Regular Season
22021,1610612740,NOP,New Orleans Pelicans,0022100987,2022-03-09T00:00:00Z,NOP vs. ORL,102,-6,1610612753,ORL,Orlando Magic,ORL @ NOP,108,6,Regular Season
22021,1610612750,MIN,Minnesota Timberwolves,0022100986,2022-03-09T00:00:00Z,MIN vs. OKC,132,30,1610612760,OKC,Oklahoma City Thunder,OKC @ MIN,102,-30,Regular Season
22021,1610612749,MIL,Milwaukee Bucks,0022100984,2022-03-09T00:00:00Z,MIL vs. ATL,124,9,1610612737,ATL,Atlanta Hawks,ATL @ MIL,115,-9,Regular Season
22021,1610612759,SAS,San Antonio Spurs,0022100989,2022-03-09T00:00:00Z,SAS vs. TOR,104,-15,1610612761,TOR,Toronto Raptors,TOR @ SAS,119,15,Regular Season
22021,1610612748,MIA,Miami Heat,0022100983,2022-03-09T00:00:00Z,MIA vs. PHX,90,-21,1610612756,PHX,Phoenix Suns,PHX @ MIA,111,21,Regular Season
22021,1610612745,HOU,Houston Rockets,0022100985,2022-03-09T00:00:00Z,HOU vs. LAL,139,9,1610612747,LAL,Los Angeles Lakers,LAL @ HOU,130,-9,Regular Season
22021,1610612742,DAL,Dallas Mavericks,0022100988,2022-03-09T00:00:00Z,DAL vs. NYK,77,-30,1610612752,NYK,New York Knicks,NYK @ DAL,107,30,Regular Season
22021,1610612762,UTA,Utah Jazz,0022100990,2022-03-09T00:00:00Z,UTA vs. POR,123,38,1610612757,POR,Portland Trail Blazers,POR @ UTA,85,-38,Regular Season
22021,1610612758,SAC,Sacramento Kings,0022100991,2022-03-09T00:00:00Z,SAC vs. DEN,100,-6,1610612743,DEN,Denver Nuggets,DEN @ SAC,106,6,Regular Season
22021,1610612766,CHA,Charlotte Hornets,0022100981,2022-03-09T00:00:00Z,CHA vs. BOS,101,-14,1610612738,BOS,Boston Celtics,BOS @ CHA,115,14,Regular Season
22021,1610612765,DET,Detroit Pistons,0022100982,2022-03-09T00:00:00Z,DET vs. CHI,108,-6,1610612741,CHI,Chicago Bulls,CHI @ DET,114,6,Regular Season
22021,1610612743,DEN,Denver Nuggets,0022100994,2022-03-10T00:00:00Z,DEN vs. GSW,102,-11,1610612744,GSW,Golden State Warriors,GSW @ DEN,113,11,Regular Season
22021,1610612755,PHI,Philadelphia 76ers,0022100993,2022-03-10T00:00:00Z,PHI vs. BKN,100,-29,1610612751,BKN,Brooklyn Nets,BKN @ PHI,129,29,Regular Season
22021,1610612763,MEM,Memphis Grizzlies,0022101000,2022-03-11T00:00:00Z,MEM vs. NYK,118,4,1610612752,NYK,New York Knicks,NYK @ MEM,114,-4,Regular Season
22021,1610612738,BOS,Boston Celtics,0022100997,2022-03-11T00:00:00Z,BOS vs. DET,114,11,1610612765,DET,Detroit Pistons,DET @ BOS,103,-11,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022101003,2022-03-11T00:00:00Z,PHX vs. TOR,112,-5,1610612761,TOR,Toronto Raptors,TOR @ PHX,117,5,Regular Season
22021,1610612745,HOU,Houston Rockets,0022100999,2022-03-11T00:00:00Z,HOU vs. DAL,100,-13,1610612742,DAL,Dallas Mavericks,DAL @ HOU,113,13,Regular Season
22021,1610612740,NOP,New Orleans Pelicans,0022101001,2022-03-11T00:00:00Z,NOP vs. CHA,120,-22,1610612766,CHA,Charlotte Hornets,CHA @ NOP,142,22,Regular Season
22021,1610612748,MIA,Miami Heat,0022100998,2022-03-11T00:00:00Z,MIA vs. CLE,117,12,1610612739,CLE,Cleveland Cavaliers,CLE @ MIA,105,-12,Regular Season
22021,1610612753,ORL,Orlando Magic,0022100995,2022-03-11T00:00:00Z,ORL vs. MIN,118,8,1610612750,MIN,Minnesota Timberwolves,MIN @ ORL,110,-8,Regular Season
22021,1610612759,SAS,San Antonio Spurs,0022101002,2022-03-11T00:00:00Z,SAS vs. UTA,104,2,1610612762,UTA,Utah Jazz,UTA @ SAS,102,-2,Regular Season
22021,1610612747,LAL,Los Angeles Lakers,0022101004,2022-03-11T00:00:00Z,LAL vs. WAS,122,13,1610612764,WAS,Washington Wizards,WAS @ LAL,109,-13,Regular Season
22021,1610612737,ATL,Atlanta Hawks,0022100996,2022-03-11T00:00:00Z,ATL vs. LAC,112,6,1610612746,LAC,LA Clippers,LAC @ ATL,106,-6,Regular Season
22021,1610612741,CHI,Chicago Bulls,0022101006,2022-03-12T00:00:00Z,CHI vs. CLE,101,10,1610612739,CLE,Cleveland Cavaliers,CLE @ CHI,91,-10,Regular Season
22021,1610612762,UTA,Utah Jazz,0022101010,2022-03-12T00:00:00Z,UTA vs. SAC,134,9,1610612758,SAC,Sacramento Kings,SAC @ UTA,125,-9,Regular Season
22021,1610612743,DEN,Denver Nuggets,0022101009,2022-03-12T00:00:00Z,DEN vs. TOR,115,-12,1610612761,TOR,Toronto Raptors,TOR @ DEN,127,12,Regular Season
22021,1610612757,POR,Portland Trail Blazers,0022101011,2022-03-12T00:00:00Z,POR vs. WAS,127,9,1610612764,WAS,Washington Wizards,WAS @ POR,118,-9,Regular Season
22021,1610612744,GSW,Golden State Warriors,0022101008,2022-03-12T00:00:00Z,GSW vs. MIL,122,13,1610612749,MIL,Milwaukee Bucks,MIL @ GSW,109,-13,Regular Season
22021,1610612748,MIA,Miami Heat,0022101005,2022-03-12T00:00:00Z,MIA vs. MIN,104,-9,1610612750,MIN,Minnesota Timberwolves,MIN @ MIA,113,9,Regular Season
22021,1610612759,SAS,San Antonio Spurs,0022101007,2022-03-12T00:00:00Z,SAS vs. IND,108,-11,1610612754,IND,Indiana Pacers,IND @ SAS,119,11,Regular Season
22021,1610612751,BKN,Brooklyn Nets,0022101012,2022-03-13T00:00:00Z,BKN vs. NYK,110,3,1610612752,NYK,New York Knicks,NYK @ BKN,107,-3,Regular Season
22021,1610612765,DET,Detroit Pistons,0022101013,2022-03-13T00:00:00Z,DET vs. LAC,102,-4,1610612746,LAC,LA Clippers,LAC @ DET,106,4,Regular Season
22021,1610612737,ATL,Atlanta Hawks,0022101016,2022-03-13T00:00:00Z,ATL vs. IND,131,3,1610612754,IND,Indiana Pacers,IND @ ATL,128,-3,Regular Season
22021,1610612760,OKC,Oklahoma City Thunder,0022101018,2022-03-13T00:00:00Z,OKC vs. MEM,118,-7,1610612763,MEM,Memphis Grizzlies,MEM @ OKC,125,7,Regular Season
22021,1610612756,PHX,Phoenix Suns,0022101019,2022-03-13T00:00:00Z,PHX vs. LAL,140,29,1610612747,LAL,Los Angeles Lakers,LAL @ PHX,111,-29,Regular Season
22021,1610612753,ORL,Orlando Magic,0022101015,2022-03-13T00:00:00Z,ORL vs. PHI,114,-2,1610612755,PHI,Philadelphia 76ers,PHI @ ORL,116,2,Regular Season
22021,1610612738,BOS,Boston Celtics,0022101014,2022-03-13T00:00:00Z,BOS vs. DAL,92,-3,1610612742,DAL,Dallas Mavericks,DAL @ BOS,95,3,Regular Season
22021,1610612740,NOP,New Orleans Pelicans,0022101017,2022-03-13T00:00:00Z,NOP vs. HOU,130,25,1610612745,HOU,Houston Rockets,HOU @ NOP,105,-25,Regular Season
22021,1610612737,ATL,Atlanta Hawks,0022101021,2022-03-14T00:00:00Z,ATL vs. POR,122,9,1610612757,POR,Portland Trail Blazers,POR @ ATL,113,-9,Regular Season
22021,1610612755,PHI,Philadelphia 76ers,0022101022,2022-03-14T00:00:00Z,PHI vs. DEN,110,-4,1610612743,DEN,Denver Nuggets,DEN @ PHI,114,4,Regular Season
22021,1610612747,LAL,Los Angeles Lakers,0022101028,2022-03-14T00:00:00Z,LAL vs. TOR,103,-11,1610612761,TOR,Toronto Raptors,TOR @ LAL,114,11,Regular Season
22021,1610612760,OKC,Oklahoma City Thunder,0022101023,2022-03-14T00:00:00Z,OKC vs. CHA,116,-18,1610612766,CHA,Charlotte Hornets,CHA @ OKC,134,18,Regular Season
22021,1610612759,SAS,San Antonio Spurs,0022101024,2022-03-14T00:00:00Z,SAS vs. MIN,139,-10,1610612750,MIN,Minnesota Timberwolves,MIN @ SAS,149,10,Regular Season
22021,1610612762,UTA,Utah Jazz,0022101027,2022-03-14T00:00:00Z,UTA vs. MIL,111,-6,1610612749,MIL,Milwaukee Bucks,MIL @ UTA,117,6,Regular Season
22021,1610612758,SAC,Sacramento Kings,0022101026,2022-03-14T00:00:00Z,SAC vs. CHI,112,9,1610612741,CHI,Chicago Bulls,CHI @ SAC,103,-9,Regular Season
22021,1610612739,CLE,Cleveland Cavaliers,0022101020,2022-03-14T00:00:00Z,CLE vs. LAC,120,9,1610612746,LAC,LA Clippers,LAC @ CLE,111,-9,Regular Season
